county_name,coverage_estimate,location_count,population,>=18 Years,Non-Medical Setting,location_per_1000
Jersey,45.94285714285714,38.0,21462.0,43.96,50.900000000000006,1.7705712421955082
Jessamine,45.728571428571435,56.0,53381.0,45.260000000000005,46.900000000000006,1.0490624004795712
Johnson,42.436904761904756,1013.0,105472.91666666667,41.01,46.00416666666666,9.604361309182847
Johnston,43.107142857142854,276.0,114726.0,42.730000000000004,44.05,2.405731917786727
Jones,41.37142857142857,265.0,24382.333333333332,41.57666666666667,40.858333333333334,10.86852502494976
Josephine,37.48571428571428,47.0,87994.0,36.36,40.3,0.5341273268631952
Juneau,40.6,23.5,29401.5,40.9,39.849999999999994,0.7992789483529752
Kalamazoo,48.300000000000004,180.0,261426.0,47.62,50.0,0.6885313626035666
Kalkaska,41.42857142857143,33.0,17934.0,41.339999999999996,41.65,1.8400802944128472
Kanawha,52.228571428571435,164.0,179895.0,51.4,54.3,0.9116429028044136
Kandiyohi,42.17142857142857,18.0,43686.0,44.96,35.2,0.4120313143798929
Kane,42.371428571428574,677.0,262534.0,40.58,46.85,2.5787136142366323
Kankakee,43.48571428571428,112.0,107421.0,41.480000000000004,48.5,1.0426266744863668
Karnes,35.81428571428572,13.0,14805.0,31.96,45.45,0.8780817291455589
Kauai,36.48571428571429,67.0,73511.0,34.04,42.6,0.9114282216266953
Kaufman,38.08571428571429,126.0,149773.0,34.42,47.25,0.8412731266650197
Kay,41.07142857142857,17.0,43859.0,40.64,42.150000000000006,0.38760573656490116
Kearney,43.271428571428565,31.0,6655.0,45.0,38.95,4.658151765589782
Keith,44.1,17.0,8303.0,42.519999999999996,48.05,2.047452727929664
Kemper,35.51428571428571,11.0,8980.0,36.9,32.05,1.2249443207126949
Kendall,45.06428571428571,399.0,89085.5,41.58,53.775,4.478843358346756
Kennebec,46.114285714285714,146.0,124003.0,46.2,45.9,1.177390869575736
Kenosha,41.628571428571426,115.0,168693.0,39.06,48.05,0.6817117485609954
Kent,48.059999999999995,743.0,205962.6,46.548,51.839999999999996,3.607451061503399
Kenton,44.871428571428574,130.0,169066.0,45.6,43.05,0.7689304768551927
Keokuk,44.07142857142857,2.0,10026.0,44.36,43.349999999999994,0.19948134849391583
Kern,33.42857142857143,505.0,906883.0,33.239999999999995,33.900000000000006,0.5568524274906466
Kerr,43.55714285714286,57.0,52810.0,41.44,48.85,1.0793410338950957
Kershaw,42.48571428571428,35.0,65779.0,40.58,47.25,0.5320847078854953
King,45.207142857142856,367.25,461219.6,42.910000000000004,50.95,0.7962584417487896
Kingfisher,43.24285714285714,9.0,15290.0,42.1,46.1,0.5886200130804446
Kings,35.721428571428575,818.0,1416067.5,35.03,37.45,0.5776560792476347
Kiowa,42.666666666666664,9.0,4079.3333333333335,43.74666666666667,39.96666666666667,2.2062428501389117
Kitsap,50.01428571428572,211.0,275411.0,48.72,53.25,0.7661277145793015
Kittitas,44.51428571428572,36.0,44424.0,41.519999999999996,52.0,0.8103727714748784
Klamath,40.18571428571429,30.0,69506.0,39.2,42.650000000000006,0.43161741432394324
Kleberg,35.028571428571425,25.0,30860.0,31.82,43.05,0.8101101749837978
Knott,39.6,29.0,14282.0,40.92,36.3,2.030527937263688
Knox,41.95238095238095,622.0,79602.0,41.733333333333334,42.5,7.813874023265747
Kootenai,39.6,85.0,173396.0,34.839999999999996,51.5,0.49020738656024365
Kosciusko,42.142857142857146,80.0,80442.0,39.7,48.25,0.9945053578976157
Kossuth,49.028571428571425,3.0,14718.0,47.82,52.05,0.20383204239706482
LaGrange,39.25714285714286,25.0,40364.0,36.64,45.8,0.6193637895154098
LaPorte,39.92857142857143,125.0,112215.0,37.36,46.349999999999994,1.11393307490086
LaSalle,44.25714285714286,75.0,62129.5,42.92,47.599999999999994,1.2071560208918468
Labette,43.81428571428571,17.0,20096.0,42.4,47.35,0.8459394904458599
Lackawanna,43.885714285714286,226.0,215672.0,42.9,46.35,1.0478875329203605
Laclede,40.028571428571425,20.0,36060.0,40.42,39.05,0.5546311702717693
Lafayette,39.13636363636363,163.5,60550.833333333336,37.891666666666666,42.455555555555556,2.700210566879069
Lake,41.66463414634146,1870.0,142223.7857142857,40.867796610169485,43.70869565217391,13.148292956824081
Lamar,39.06428571428571,151.0,36783.75,37.2,43.725,4.105073571889761
Lamb,35.6,11.0,13024.0,32.92,42.3,0.8445945945945946
Lamoille,45.457142857142856,12.0,25977.0,44.48,47.900000000000006,0.46194710705624203
Lampasas,41.385714285714286,42.0,21829.0,39.6,45.85,1.924045993861377
Lancaster,48.42142857142857,599.0,245935.5,47.46,50.825,2.4355979514954123
Lane,42.44285714285714,303.0,191873.0,42.910000000000004,41.275,1.5791695548618097
Langlade,42.9,11.0,19512.0,41.92,45.349999999999994,0.5637556375563755
Lanier,35.57142857142857,5.0,9964.0,33.46,40.85,0.5018065034122843
Lapeer,40.728571428571435,114.0,88687.0,38.64,45.95,1.2854195090599525
Laramie,43.25714285714286,68.0,100316.0,42.42,45.35,0.6778579688185334
Larimer,46.18571428571429,282.0,359363.0,46.9,44.400000000000006,0.7847218550602038
Larue,41.07142857142857,21.0,14902.0,39.339999999999996,45.4,1.409206817876795
Lassen,35.92857142857143,16.0,31873.0,35.559999999999995,36.85,0.5019922818686663
Latah,42.18571428571429,36.0,39872.0,39.1,49.900000000000006,0.9028892455858748
Lauderdale,39.15238095238095,107.0,64080.333333333336,38.086666666666666,41.81666666666667,1.6697790793847305
Laurel,38.528571428571425,67.0,62442.0,36.18,44.400000000000006,1.0729957400467633
Laurens,38.65,96.0,58431.5,38.07,40.1,1.6429494365196855
Lavaca,42.05714285714286,6.0,20379.0,38.88,50.0,0.29442072721919627
Lawrence,40.91948051948052,332.0,35500.545454545456,40.24181818181818,42.61363636363637,9.351968983831235
Lea,35.44285714285714,34.0,73103.0,31.52,45.25,0.46509719163372226
Leake,34.9,42.0,21335.0,35.3,33.9,1.9685962034216076
Leavenworth,44.82857142857143,61.0,82050.0,43.660000000000004,47.75,0.7434491163924436
Lebanon,43.199999999999996,120.0,143258.0,44.980000000000004,38.75,0.8376495553476944
Lee,40.16829268292683,1182.0,105662.75,38.918644067796606,43.37391304347826,11.186534516657952
Leelanau,52.228571428571435,54.0,22426.0,53.260000000000005,49.65,2.407919379291893
Leflore,30.614285714285717,18.0,27920.0,31.139999999999997,29.299999999999997,0.6446991404011461
Lehigh,45.07142857142857,434.0,374110.0,46.06,42.6,1.160086605543824
Lenawee,41.4,68.0,99263.0,41.14,42.05,0.685048809727693
Lenoir,42.142857142857146,33.0,55071.0,43.5,38.75,0.5992264531241488
Leon,39.00833333333333,231.0,155028.0,37.144444444444446,44.6,1.4900534097066338
Leslie,37.81428571428571,5.0,10468.0,37.64,38.25,0.47764615972487584
Letcher,40.228571428571435,11.0,21490.0,41.54,36.95,0.5118659841786878
Levy,35.32,54.0,43268.0,34.625,38.1,1.2480354996764351
Lewis,41.19795918367347,111.0,29634.625,40.105714285714285,43.92857142857143,3.7456185121289707
Lexington,45.9,133.5,151640.0,41.8,56.15,0.880374571353205
Liberty,34.91538461538461,72.0,42192.5,33.56315789473685,38.58571428571429,1.7064644190318183
Licking,44.614285714285714,243.0,178844.0,42.519999999999996,49.85,1.3587260405716715
Limestone,39.871428571428574,68.0,63210.5,38.18,44.1,1.0757706393716233
Lincoln,41.54223602484472,259.5,28143.75,40.896521739130435,43.15652173913043,9.220519653564292
Linn,43.38928571428572,271.0,94873.5,43.29,43.6375,2.856435147854775
Litchfield,50.06666666666666,74.0,,47.825,54.55,
Livingston,43.745714285714286,221.5,76476.66666666667,43.316,44.82,2.8963082421653663
Llano,47.41428571428571,30.0,21637.0,46.019999999999996,50.900000000000006,1.3865138420298562
Logan,41.93142857142857,192.0,23188.1,41.3,43.510000000000005,8.280109193939994
Long,34.5,34.0,16804.0,31.48,42.05,2.023327779100214
Lonoke,42.214285714285715,46.0,74292.0,40.839999999999996,45.65,0.6191783772142357
Lorain,45.75714285714286,205.0,313101.0,42.64,53.55,0.6547408024886537
Loudon,45.714285714285715,134.0,55507.0,42.94,52.65,2.4141099320806387
Loudoun,50.628571428571426,450.0,420773.0,47.86,57.55,1.0694602552920458
Louisa,45.628571428571426,73.0,24464.5,45.38,46.25,2.983915469353553
Love,40.58571428571429,18.0,10158.0,40.519999999999996,40.75,1.772002362669817
Lowndes,35.81904761904762,108.0,62319.0,34.82,38.31666666666667,1.733018822509989
Lubbock,38.8,324.0,311509.0,35.559999999999995,46.9,1.040098359918975
Lucas,44.42142857142857,277.0,219340.0,43.260000000000005,47.325,1.2628795477341115
Lumpkin,39.471428571428575,68.0,33405.0,37.18,45.2,2.035623409669211
Luna,38.628571428571426,11.0,25393.0,36.0,45.2,0.433190249281298
Lunenburg,41.42857142857143,31.0,11988.0,42.38,39.05,2.585919252585919
Luzerne,43.67142857142857,334.0,325396.0,44.54,41.5,1.0264416280470565
Lycoming,45.25714285714286,97.0,114022.0,45.54,44.55,0.8507130202943292
Lynn,36.75714285714286,7.0,5619.0,33.76,44.25,1.2457732692649937
Lyon,42.182857142857145,92.0,27542.6,41.66,43.489999999999995,3.340280147843704
Macomb,43.84285714285714,833.0,878453.0,41.559999999999995,49.55,0.9482579033824234
Macon,40.34761904761905,277.0,35410.833333333336,39.29666666666667,42.975,7.822464876567905
Macoupin,44.028571428571425,47.0,44907.0,42.54,47.75,1.0466074331395996
Madera,32.94285714285714,78.0,157243.0,34.7,28.549999999999997,0.4960475188084684
Madison,41.74122137404581,1459.0,72431.35,40.31382978723404,45.36756756756756,20.143211468514668
Magoffin,37.34285714285714,10.0,11647.0,37.160000000000004,37.8,0.8585901948999742
Mahaska,44.9,41.0,22059.0,44.38,46.2,1.858651797452287
Mahoning,41.800000000000004,241.0,227979.0,40.14,45.95,1.0571149097065957
Malheur,34.27142857142857,28.0,31538.0,32.36,39.05,0.887817870505422
Manatee,40.3,319.0,405069.0,36.975,53.6,0.7875201508878734
Manistee,45.457142857142856,26.0,25058.0,45.9,44.349999999999994,1.0375927847394044
Manitowoc,42.74285714285714,42.0,81242.0,42.08,44.4,0.5169739789763915
Marathon,41.785714285714285,95.0,137820.0,42.62,39.7,0.6893048904368017
Marengo,37.785714285714285,24.0,19180.0,36.14,41.9,1.251303441084463
Maricopa,42.628571428571426,3333.0,4430871.0,36.9,56.95,0.7522223057272486
Maries,43.457142857142856,18.0,8454.0,42.42,46.05,2.1291696238466997
Marin,48.6,173.0,260485.0,50.839999999999996,43.0,0.6641457281609305
Marinette,43.68571428571429,13.0,41827.0,42.1,47.65,0.3108040261075382
Marion,41.02478632478632,1622.0,123182.11764705883,40.12976190476191,43.303030303030305,13.167495664000121
Mariposa,42.1,6.0,17130.0,43.6,38.349999999999994,0.3502626970227671
Marlboro,34.81428571428571,13.0,26585.0,34.4,35.85,0.4889975550122249
Marquette,44.478571428571435,34.0,40997.5,44.5,44.425,0.8293188609061528
Marshall,43.03095238095238,449.0,30464.166666666668,42.83166666666667,43.52916666666667,14.738627349071313
Martin,41.265,306.0,37956.666666666664,39.83793103448276,45.02727272727273,8.06182488803021
Mason,45.214999999999996,210.0,25803.333333333332,43.8448275862069,48.827272727272735,8.13848340007751
Massac,42.800000000000004,5.0,14135.0,41.78,45.35,0.3537318712415989
Matagorda,38.142857142857146,25.0,36251.0,34.86,46.349999999999994,0.689636147968332
Mathews,51.05714285714286,11.0,8537.0,53.04,46.1,1.2885088438561556
Maui,33.457142857142856,108.0,164765.0,33.019999999999996,34.55,0.6554790155676267
Maury,41.300000000000004,83.0,102002.0,38.12,49.25,0.8137095351071548
Maverick,31.228571428571428,18.0,57806.0,28.28,38.6,0.31138636127737607
Mayes,41.08571428571429,23.0,39324.0,43.06,36.15,0.5848845488760045
McClain,43.528571428571425,79.0,42393.0,42.760000000000005,45.45,1.8635152029816244
McCormick,46.44285714285714,7.0,9612.0,46.019999999999996,47.5,0.7282563462338743
McCracken,42.114285714285714,54.0,67573.0,40.92,45.1,0.7991357494857414
McCreary,33.6,9.0,16892.0,33.339999999999996,34.25,0.5327965901018233
McCulloch,39.74285714285714,6.0,7638.0,37.160000000000004,46.2,0.7855459544383347
McCurtain,38.32857142857143,12.0,31003.0,37.4,40.65,0.38705931684030576
McDonald,36.871428571428574,17.0,23381.0,36.88,36.85,0.7270860955476669
McDonough,42.25714285714286,21.0,27370.0,40.260000000000005,47.25,0.7672634271099744
McDowell,41.56428571428571,120.0,31770.0,40.839999999999996,43.375,3.7771482530689333
McDuffie,38.271428571428565,18.0,21715.0,38.36,38.05,0.8289201013124569
McHenry,43.857142857142854,380.0,158229.5,44.46,42.349999999999994,2.4015749275577565
McIntosh,39.98571428571429,14.0,10957.0,41.74,35.6,1.2777220041982293
McKean,43.714285714285715,29.0,40459.0,43.019999999999996,45.45,0.7167750067970043
McKinley,36.22857142857143,33.0,72073.0,40.239999999999995,26.2,0.457869104935274
McLean,42.74761904761905,175.0,63412.666666666664,43.84666666666667,40.0,2.759701006108138
McLennan,37.55714285714286,104.0,261090.0,35.5,42.7,0.39833007775096707
McLeod,43.457142857142856,30.0,36727.0,44.1,41.85,0.8168377487951642
McMinn,40.31428571428571,78.0,53532.0,37.36,47.7,1.4570724052902937
McNairy,37.542857142857144,11.0,25895.0,35.54,42.55,0.42479243097123
McPherson,43.55714285714286,25.0,10930.666666666666,45.46,38.800000000000004,2.287143205659917
Meade,41.5,67.0,21317.666666666668,40.086666666666666,45.03333333333333,3.1429330914890623
Mecklenburg,44.221428571428575,897.0,572885.0,44.76,42.875,1.5657592710578911
Mecosta,41.228571428571435,22.0,40128.0,40.2,43.8,0.5482456140350876
Medina,43.25714285714286,322.0,116889.5,40.58,49.95,2.754738449561338
Meeker,41.65714285714286,30.0,23352.0,43.760000000000005,36.4,1.2846865364850977
Meigs,41.107142857142854,21.0,17540.5,38.37,47.95,1.197229269405091
Menard,44.99285714285714,6.0,7124.0,43.8,47.975,0.8422234699606962
Mendocino,39.857142857142854,78.0,91145.0,41.660000000000004,35.35,0.855779252838883
Menifee,40.91428571428571,8.0,6174.0,40.940000000000005,40.849999999999994,1.2957563977972142
Menominee,42.214285714285715,7.0,13856.0,43.61,38.725,0.5051963048498845
Merced,35.31428571428571,167.0,282290.0,34.260000000000005,37.95,0.5915902086506784
Mercer,42.79818181818182,301.0,80802.5,42.764102564102565,42.88125,3.725132266947186
Meriwether,37.128571428571426,44.0,20679.0,35.660000000000004,40.8,2.1277624643357993
Merrick,43.55714285714286,11.0,7675.0,46.36,36.55,1.4332247557003257
Merrimack,48.857142857142854,146.0,153918.0,48.38,50.05,0.9485570238698527
Mesa,43.75714285714286,96.0,156131.0,42.17999999999999,47.7,0.6148682836848545
Metcalfe,40.6,16.0,10313.0,40.08,41.900000000000006,1.551439930185203
Miami,41.976190476190474,274.0,59694.0,40.266666666666666,46.25,4.590076054544846
Miami-Dade,31.72,1753.0,2688237.0,30.875,35.1,0.6521002426497366
Middlesex,49.138461538461534,672.0,831331.3333333334,50.12222222222223,46.92499999999999,0.8083419607264493
Midland,41.81428571428571,210.0,126448.0,39.68,47.15,1.6607617360496014
Mifflin,42.628571428571426,36.0,46146.0,43.92,39.400000000000006,0.7801326225458328
Milam,38.51428571428572,13.0,25080.0,34.94,47.45,0.518341307814992
Miller,39.38095238095238,81.0,24486.666666666668,38.49333333333333,41.6,3.3079226790089846
Mills,45.42857142857143,20.0,9553.0,43.989999999999995,49.025,2.0935831675913326
Milwaukee,42.142857142857146,549.0,933063.0,41.839999999999996,42.900000000000006,0.5883847071419614
Mineral,44.16428571428571,29.0,9242.75,43.195,46.5875,3.137594330691623
Minidoka,36.971428571428575,14.0,21626.0,34.120000000000005,44.1,0.6473689077961713
Minnehaha,50.614285714285714,104.0,197742.0,49.760000000000005,52.75,0.5259378381932013
Missaukee,41.18571428571429,40.0,15089.0,41.44,40.55,2.6509377692358673
Mississippi,35.90714285714286,38.0,26333.0,36.13,35.35,1.4430562412182433
Missoula,47.128571428571426,93.0,118541.0,43.22,56.9,0.7845386828186028
Mitchell,41.02571428571429,59.0,12387.2,40.68,41.89,4.7629811418238175
Mobile,41.885714285714286,302.0,413878.0,40.38,45.650000000000006,0.7296836265759475
Modoc,40.371428571428574,5.0,8651.0,42.839999999999996,34.2,0.5779678649867067
Moffat,40.15714285714286,9.0,13232.0,37.4,47.05,0.6801692865779928
Mohave,40.385714285714286,149.0,214229.0,33.06,58.7,0.6955174136088018
Moniteau,42.6,6.0,15401.0,41.62,45.05,0.3895850918771508
Monmouth,46.166666666666664,235.0,643064.0,44.875,48.75,0.36543796573902443
Mono,40.32857142857143,30.0,13219.0,41.2,38.15,2.2694606248581586
Monongalia,47.285714285714285,120.0,105988.0,45.36,52.099999999999994,1.1322036456957392
Monroe,42.729914529914524,1468.0,92443.41176470589,41.84880952380953,44.97272727272727,15.879985084675013
Montague,40.81428571428571,26.0,20197.0,38.06,47.7,1.2873198989949004
Montcalm,43.34285714285714,35.0,66901.0,41.08,49.0,0.523161088772963
Monterey,40.94285714285714,263.0,437609.0,39.339999999999996,44.95,0.6009931239988209
Montezuma,44.628571428571426,25.0,26070.0,42.88,49.0,0.9589566551591868
Montgomery,42.853968253968254,3646.0,215524.94444444444,41.971111111111114,45.06111111111111,16.916835354711456
Montmorency,45.18571428571429,5.0,9261.0,45.36,44.75,0.5398984990821726
Montour,47.1,76.0,18165.0,47.260000000000005,46.7,4.183870079823837
Montrose,44.5,55.0,42823.0,43.739999999999995,46.4,1.2843565373747752
Moody,44.0,9.0,6346.0,45.4,40.5,1.4182161991805862
Moore,42.44761904761905,176.0,42867.0,41.086666666666666,45.85,4.105722350526046
Morgan,41.31558441558442,257.0,34231.36363636364,39.42181818181818,46.050000000000004,7.507734799293576
Morrill,40.542857142857144,11.0,4562.0,40.38,40.95,2.411223147742218
Morris,44.945,141.0,175398.0,44.5,45.98333333333333,0.8038860192248487
Morrison,43.34285714285714,18.0,34023.0,43.42,43.15,0.5290538753196367
Morrow,39.792857142857144,91.0,23594.5,37.04,46.675,3.8568310411324673
Moultrie,45.15714285714286,7.0,14531.0,43.64,48.95,0.4817287179134265
Mower,44.75714285714286,21.0,40082.0,43.4,48.150000000000006,0.5239259517988125
Muhlenberg,39.471428571428575,24.0,30735.0,39.82,38.599999999999994,0.7808687164470473
Multnomah,43.199999999999996,664.0,808098.0,44.12,40.9,0.8216825187044146
Murray,41.86666666666667,81.0,20690.0,40.96666666666667,44.11666666666667,3.914934751087482
Muscatine,45.32857142857143,23.0,42968.0,45.58,44.7,0.5352820703779557
Muscogee,37.114285714285714,154.0,204572.0,35.0,42.400000000000006,0.752791193320689
Muskegon,43.142857142857146,144.0,175947.0,42.1,45.75,0.8184282766969599
Muskingum,41.857142857142854,63.0,86393.0,39.96,46.6,0.7292257474563911
Muskogee,40.699999999999996,23.0,66606.0,40.5,41.2,0.34531423595471883
Nacogdoches,36.48571428571428,27.0,64768.0,32.379999999999995,46.75,0.41687252964426874
Napa,42.65714285714286,132.0,137384.0,43.660000000000004,40.150000000000006,0.9608105747394166
Nash,42.94285714285714,94.0,95015.0,42.8,43.3,0.9893174761879703
Nassau,42.63333333333333,994.0,740349.0,41.900000000000006,44.833333333333336,1.3426100393192941
Natrona,41.44285714285714,57.0,79506.0,37.4,51.55,0.7169270243755189
Navajo,36.628571428571426,74.0,107110.0,34.0,43.2,0.6908785360843992
Navarro,37.228571428571435,45.0,52834.0,34.480000000000004,44.099999999999994,0.8517242684634894
Nelson,45.08571428571428,26.0,21525.666666666668,46.84,40.699999999999996,1.2078603837279527
Neosho,41.714285714285715,17.0,15826.0,41.82000000000001,41.45,1.0741817262732212
Neshoba,35.385714285714286,29.0,28970.0,35.36,35.45,1.0010355540214013
Nevada,42.1,46.0,55307.0,43.1,39.6,0.8317211202921873
Newaygo,41.51428571428572,53.0,50130.0,41.739999999999995,40.95,1.057251147017754
Newberry,42.028571428571425,37.0,37918.0,39.72,47.8,0.9757898623345114
Newport,56.07142857142857,91.5,135280.0,54.5,60.0,0.676374926079243
Newton,39.81428571428572,293.0,37832.833333333336,37.919999999999995,44.550000000000004,7.744595743556082
Niagara,44.18571428571429,169.0,212230.0,42.019999999999996,49.599999999999994,0.7963058945483673
Nicholas,41.81428571428571,61.0,16118.5,40.239999999999995,45.75,3.7844712597326056
Nicollet,46.25714285714286,77.0,34380.0,46.62,45.349999999999994,2.239674229203025
Noble,43.28095238095238,86.0,24209.333333333332,42.4,45.48333333333333,3.552348956325384
Nobles,40.98571428571428,14.0,22194.0,41.5,39.7,0.6308011174191224
Nodaway,42.5,9.0,21140.0,40.32,47.95,0.42573320719016083
Nolan,38.31428571428571,6.0,14657.0,35.32,45.8,0.40936071501671556
Norfolk,53.285714285714285,178.5,479542.5,54.339999999999996,50.65,0.37222978151050223
Northampton,43.714285714285715,335.0,114653.0,44.919999999999995,40.699999999999996,2.921859872833681
Northumberland,44.82142857142857,105.0,51673.5,46.63,40.3,2.0319893175418735
Norton,38.94285714285714,13.0,4549.5,40.2,35.8,2.8574568633915813
Nottoway,40.84285714285714,17.0,15638.0,40.739999999999995,41.1,1.0870955365136206
Nowata,40.92857142857143,23.0,9460.0,41.46,39.599999999999994,2.431289640591966
Nueces,38.01428571428572,253.0,353245.0,34.08,47.85,0.7162167900465682
Nye,40.41428571428571,24.0,51698.0,36.46,50.3,0.4642345932144377
O'Brien,44.142857142857146,6.0,14138.0,43.980000000000004,44.55,0.4243881737162258
Oakland,48.48571428571428,1224.0,1272264.0,47.44,51.1,0.9620644771839807
Obion,37.199999999999996,24.0,30670.0,37.339999999999996,36.85,0.7825236387349201
Ocean,44.65,252.0,638691.0,42.85,48.25,0.39455699234841257
Oceana,42.285714285714285,21.0,26707.0,42.2,42.5,0.7863107050585989
Ochiltree,35.77142857142857,11.0,9924.0,31.560000000000002,46.3,1.1084240225715438
Oconee,48.41428571428571,179.0,60376.5,45.57,55.525,2.9647296547497786
Oconto,43.042857142857144,6.0,39048.0,41.980000000000004,45.7,0.15365703749231713
Ogemaw,45.08571428571429,36.0,20820.0,44.980000000000004,45.35,1.7291066282420748
Ogle,43.32857142857143,39.0,51672.0,41.480000000000004,47.95,0.7547607988852764
Ohio,44.576190476190476,84.0,23993.333333333332,43.940000000000005,46.166666666666664,3.5009724923589887
Okaloosa,41.660000000000004,152.0,212021.0,39.0,52.3,0.7169101173940318
Okanogan,38.84285714285714,31.0,42336.0,37.94,41.1,0.7322373393801965
Okeechobee,32.7,20.0,39870.0,30.9,39.9,0.5016302984700275
Okfuskee,39.07142857142857,17.0,11349.0,39.6,37.75,1.4979293329808794
Oklahoma,45.614285714285714,569.0,795822.0,43.760000000000005,50.25,0.7149840039606846
Okmulgee,39.17142857142857,17.0,36900.0,38.92,39.8,0.46070460704607047
Oktibbeha,36.25714285714286,27.0,51388.0,35.0,39.4,0.5254144936561065
Oldham,43.84285714285714,110.0,35084.0,41.83,48.875,3.135332345228594
Olmsted,53.01428571428572,73.0,162307.0,55.56,46.650000000000006,0.44976495160405894
Oneida,43.79047619047619,191.0,91142.0,42.70666666666667,46.5,2.095630993394922
Onondaga,47.81428571428571,346.0,472637.0,47.36,48.95,0.7320628727755126
Onslow,45.31428571428571,118.0,203686.0,45.1,45.85,0.5793230757145803
Ontario,48.31428571428571,133.0,112288.0,48.36,48.2,1.1844542604730692
Orange,43.80555555555556,3681.0,665043.375,42.95897435897436,46.00666666666667,5.534977323847486
Orangeburg,41.32857142857143,57.0,84159.0,37.480000000000004,50.95,0.6772894164616975
Oregon,40.128571428571426,6.0,8783.0,40.160000000000004,40.05,0.6831378799954457
Orleans,41.84285714285714,146.5,149338.33333333334,41.47,42.775,0.9809939399350468
Osage,42.36190476190476,72.0,25055.0,43.23333333333333,40.18333333333333,2.8736779086010773
Osceola,41.93157894736842,439.0,140972.0,41.128571428571426,44.18,3.1140935788667257
Oscoda,43.771428571428565,8.0,8264.0,43.839999999999996,43.6,0.968054211035818
Oswego,43.41428571428571,30.0,118037.0,42.8,44.95,0.2541575946525242
Otero,40.32857142857143,45.0,43215.0,38.79,44.175,1.0413051023950017
Otoe,44.528571428571425,11.0,15995.0,44.14,45.5,0.6877149109096593
Otsego,44.34285714285714,108.0,42449.5,44.08,45.0,2.5441995783224773
Ottawa,42.910714285714285,352.0,93197.5,42.745,43.325,3.7769253467099437
Ouachita,39.528571428571425,55.0,91095.5,40.96,35.95,0.6037619860476094
Outagamie,43.642857142857146,180.0,190611.0,42.519999999999996,46.45,0.9443316492752255
Overton,40.48571428571428,56.0,22576.0,39.0,44.2,2.4805102763997167
Owen,41.00714285714286,43.0,16295.0,39.93,43.7,2.6388462718625343
Owsley,38.4,5.0,4054.0,38.839999999999996,37.3,1.23334977799704
Owyhee,34.114285714285714,11.0,12043.0,31.839999999999996,39.8,0.913393672672922
Oxford,42.385714285714286,80.0,58276.0,42.82,41.3,1.3727778159104949
Ozaukee,48.6,132.0,91745.0,48.54,48.75,1.4387705052046433
Page,45.05714285714286,34.0,19489.0,45.010000000000005,45.175,1.744573862178665
Pamlico,48.17142857142857,24.0,12317.0,49.44,45.0,1.9485264268896647
Panola,37.32857142857143,69.0,27848.5,35.21,42.625,2.4776917966856384
Park,44.11428571428572,77.0,21598.333333333332,42.66,47.75,3.5650898989119533
Parke,41.285714285714285,49.0,16327.0,40.4,43.5,3.0011637165431493
Parker,43.728571428571435,169.0,151188.0,39.12,55.25,1.1178135830886051
Parmer,36.357142857142854,11.0,9809.0,33.4,43.75,1.12141910490366
Pasco,38.2,418.0,569211.0,37.5,41.0,0.7343498280953812
Pasquotank,42.885714285714286,30.0,40454.0,42.02,45.05,0.7415830325802145
Passaic,41.21666666666667,116.0,519986.0,39.825,44.0,0.22308292915578495
Patrick,46.92857142857143,39.0,17660.0,47.32,45.95,2.208380520951302
Paulding,41.34285714285715,297.0,94362.5,38.05,49.575,3.147436746588952
Pawnee,42.03809523809524,6.0,8174.333333333333,43.43333333333333,38.550000000000004,0.734004811809322
Payette,38.55714285714286,17.0,25571.0,34.760000000000005,48.05,0.6648156114348285
Payne,42.24285714285714,41.0,82058.0,40.62,46.3,0.49964659143532625
Peach,37.25714285714286,34.0,28054.0,34.8,43.400000000000006,1.2119483852570043
Pecos,33.871428571428574,6.0,15114.0,30.68,41.849999999999994,0.39698292973402144
Pemiscot,37.028571428571425,6.0,15555.0,37.739999999999995,35.25,0.3857280617164899
Pender,47.67142857142857,93.0,61592.0,46.5,50.6,1.5099363553708274
Pendleton,43.107142857142854,23.0,10397.0,43.42,42.325,2.2121765894007885
Pennington,47.021428571428565,71.0,62190.5,47.1,46.825,1.1416534679734043
Penobscot,44.699999999999996,159.0,152640.0,44.92,44.150000000000006,1.0416666666666667
Peoria,45.285714285714285,185.0,181186.0,43.459999999999994,49.849999999999994,1.0210501915159007
Perkins,43.45,17.0,2915.0,45.78,37.625,5.831903945111492
Perquimans,47.48571428571428,12.0,13053.0,48.0,46.2,0.9193288899103654
Perry,40.50714285714286,174.0,20715.7,39.506,43.010000000000005,8.399426521913332
Pershing,37.57142857142857,6.0,6587.0,33.18,48.55,0.9108850766661606
Person,45.31428571428571,48.0,39131.0,46.0,43.6,1.2266489484040788
Pettis,42.74285714285714,31.0,43059.0,41.72,45.3,0.7199424046076314
Phelps,43.33571428571429,34.0,26904.5,43.69,42.45,1.2637291159471462
Philadelphia,44.74285714285714,1049.0,1593208.0,45.239999999999995,43.5,0.658419992869732
Phillips,39.82857142857143,6.0,7514.75,40.29,38.675,0.7984297548155295
Piatt,47.82857142857143,22.0,16698.0,45.58,53.45,1.3175230566534915
Pickaway,41.285714285714285,48.0,58809.0,39.12,46.7,0.8162016017956435
Pickens,41.22380952380953,237.0,61156.666666666664,39.13333333333333,46.449999999999996,3.8752929634272637
